1.txt repeat0 877 True False [empty] [empty] True
17.txt repeat4 1175 True False 0,3|1,3 [empty] True
18.txt repeat0 923 True False 0,3|2,3 [empty] True
18.txt repeat1 1077 True False 0,3|2,3 [empty] True
18.txt repeat2 923 True False 0,3|2,3 [empty] True
18.txt repeat3 1077 True False 0,3|2,3 [empty] True
18.txt repeat4 923 True False 0,3|2,3 [empty] True
19.txt repeat0 1058 True False 1,2|1,3 [empty] True
19.txt repeat1 1058 True False 1,2|1,3 [empty] True
19.txt repeat2 1317 True False 1,2|1,3 [empty] True
19.txt repeat3 1317 True False 1,2|1,3 [empty] True
19.txt repeat4 1317 True False 1,2|1,3 [empty] True
2.txt repeat0 1296 True False [empty] [empty] True
2.txt repeat1 1296 True False [empty] [empty] True
2.txt repeat2 1296 True False [empty] [empty] True
2.txt repeat3 1059 True False [empty] [empty] True
2.txt repeat4 1296 True False [empty] [empty] True
20.txt repeat0 561 True False 1,2|2,3 [empty] True
20.txt repeat1 961 True False 1,2|2,3 [empty] True
20.txt repeat2 561 True False 1,2|2,3 [empty] True
20.txt repeat3 961 True False 1,2|2,3 [empty] True
20.txt repeat4 561 True False 1,2|2,3 [empty] True
21.txt repeat0 831 True False [empty] [empty] True
21.txt repeat1 807 True False 1,3|2,3 [empty] True
21.txt repeat2 831 True False [empty] [empty] True
21.txt repeat3 831 True False [empty] [empty] True
21.txt repeat4 831 True False [empty] [empty] True
22.txt repeat0 857 True False 0,1|0,2|0,3 [empty] True
22.txt repeat1 679 True False 0,1|0,2|0,3 [empty] True
22.txt repeat2 857 True False 0,1|0,2|0,3 [empty] True
22.txt repeat3 857 True False 0,1|0,2|0,3 [empty] True
22.txt repeat4 857 True False 0,1|0,2|0,3 [empty] True
23.txt repeat0 677 True False [empty] [empty] True
23.txt repeat1 677 True False [empty] [empty] True
23.txt repeat2 677 True False [empty] [empty] True
23.txt repeat3 677 True False [empty] [empty] True
23.txt repeat4 727 True False [empty] [empty] True
24.txt repeat0 905 True False 0,1|0,2|1,3 [empty] True
24.txt repeat1 905 True False 0,1|0,2|1,3 [empty] True
24.txt repeat2 905 True False 0,1|0,2|1,3 [empty] True
24.txt repeat3 1044 True False 0,1|0,2|1,3 [empty] True
24.txt repeat4 905 True False 0,1|0,2|1,3 [empty] True
25.txt repeat0 1216 True False 0,1|0,2|2,3 [empty] True
25.txt repeat1 1216 True False 0,1|0,2|2,3 [empty] True
25.txt repeat2 1216 True False 0,1|0,2|2,3 [empty] True
25.txt repeat3 1216 True False 0,1|0,2|2,3 [empty] True
25.txt repeat4 1427 True False 0,1|0,2|2,3 [empty] True
26.txt repeat0 815 True False 0,1|0,3|1,2 [empty] True
26.txt repeat1 1055 True False 0,1|0,3|1,2 [empty] True
26.txt repeat2 1055 True False 0,1|0,3|1,2 [empty] True
26.txt repeat3 1055 True False 0,1|0,3|1,2 [empty] True
26.txt repeat4 815 True False 0,1|0,3|1,2 [empty] True
27.txt repeat0 688 True False 0,1|0,3|1,3 [empty] True
27.txt repeat1 743 True False 0,1|0,3|1,3 [empty] True
27.txt repeat2 743 True False 0,1|0,3|1,3 [empty] True
27.txt repeat3 743 True False 0,1|0,3|1,3 [empty] True
27.txt repeat4 743 True False 0,1|0,3|1,3 [empty] True
28.txt repeat0 1142 True False 0,1|0,3|2,3 [empty] True
28.txt repeat1 1142 True False 0,1|0,3|2,3 [empty] True
28.txt repeat2 1142 True False 0,1|0,3|2,3 [empty] True
28.txt repeat3 1142 True False 0,1|0,3|2,3 [empty] True
28.txt repeat4 1019 True False 0,1|0,3|2,3 [empty] True
29.txt repeat0 678 True False 0,1|1,2|1,3 [empty] True
29.txt repeat1 678 True False 0,1|1,2|1,3 [empty] True
29.txt repeat2 678 True False 0,1|1,2|1,3 [empty] True
29.txt repeat3 678 True False 0,1|1,2|1,3 [empty] True
29.txt repeat4 678 True False 0,1|1,2|1,3 [empty] True
3.txt repeat0 822 True False [empty] [empty] True
3.txt repeat1 816 True False [empty] [empty] True
3.txt repeat2 822 True False [empty] [empty] True
3.txt repeat3 822 True False [empty] [empty] True
3.txt repeat4 822 True False [empty] [empty] True
30.txt repeat0 697 True False 0,1|1,2|2,3 [empty] True
30.txt repeat1 697 True False 0,1|1,2|2,3 [empty] True
30.txt repeat2 771 True False 0,1|1,2|2,3 [empty] True
30.txt repeat3 771 True False 0,1|1,2|2,3 [empty] True
30.txt repeat4 771 True False 0,1|1,2|2,3 [empty] True
31.txt repeat0 821 True False 0,1|1,3|2,3 [empty] True
31.txt repeat1 821 True False 0,1|1,3|2,3 [empty] True
31.txt repeat2 949 True False 0,1|1,3|2,3 [empty] True
31.txt repeat3 821 True False 0,1|1,3|2,3 [empty] True
31.txt repeat4 821 True False 0,1|1,3|2,3 [empty] True
32.txt repeat0 1427 True False 0,2|0,3|1,2 [empty] True
32.txt repeat1 1055 True False 0,2|0,3|1,2 [empty] True
32.txt repeat2 1427 True False 0,2|0,3|1,2 [empty] True
32.txt repeat3 1055 True False 0,2|0,3|1,2 [empty] True
32.txt repeat4 1055 True False 0,2|0,3|1,2 [empty] True
33.txt repeat0 966 True False 0,2|0,3|1,3 [empty] True
33.txt repeat1 966 True False 0,2|0,3|1,3 [empty] True
33.txt repeat2 966 True False 0,2|0,3|1,3 [empty] True
33.txt repeat3 1128 True False 0,2|0,3|1,3 [empty] True
33.txt repeat4 966 True False 0,2|0,3|1,3 [empty] True
34.txt repeat0 819 True False 0,2|0,3|2,3 [empty] True
34.txt repeat1 659 True False 0,2|0,3|2,3 [empty] True
34.txt repeat2 819 True False 0,2|0,3|2,3 [empty] True
34.txt repeat3 659 True False 0,2|0,3|2,3 [empty] True
34.txt repeat4 659 True False 0,2|0,3|2,3 [empty] True
35.txt repeat0 1084 True False 0,2|1,2|1,3 [empty] True
35.txt repeat1 1084 True False 0,2|1,2|1,3 [empty] True
35.txt repeat2 1220 True False 0,2|1,2|1,3 [empty] True
35.txt repeat3 1084 True False 0,2|1,2|1,3 [empty] True
35.txt repeat4 1220 True False 0,2|1,2|1,3 [empty] True
36.txt repeat0 1120 True False 0,2|1,2|2,3 [empty] True
36.txt repeat1 874 True False [empty] [empty] True
36.txt repeat2 874 True False [empty] [empty] True
36.txt repeat3 1161 True False 0,2|1,2|2,3 [empty] True
36.txt repeat4 1120 True False 0,2|1,2|2,3 [empty] True
37.txt repeat0 1360 True False 0,2|1,3|2,3 [empty] True
37.txt repeat1 1360 True False 0,2|1,3|2,3 [empty] True
37.txt repeat2 1106 True False 0,2|1,3|2,3 [empty] True
37.txt repeat3 1106 True False 0,2|1,3|2,3 [empty] True
37.txt repeat4 1106 True False 0,2|1,3|2,3 [empty] True
38.txt repeat0 1400 True False 0,3|1,2|1,3 [empty] True
38.txt repeat1 1400 True False 0,3|1,2|1,3 [empty] True
38.txt repeat2 1398 True False 0,3|1,2|1,3 [empty] True
38.txt repeat3 1398 True False 0,3|1,2|1,3 [empty] True
38.txt repeat4 1398 True False 0,3|1,2|1,3 [empty] True
39.txt repeat0 938 True False 0,3|1,2|2,3 [empty] True
39.txt repeat1 872 True False 0,3|1,2|2,3 [empty] True
39.txt repeat2 926 True False 0,3|1,2|2,3 [empty] True
39.txt repeat3 872 True False 0,3|1,2|2,3 [empty] True
39.txt repeat4 926 True False 0,3|1,2|2,3 [empty] True
4.txt repeat0 1041 True False 1,2 [empty] True
4.txt repeat1 1190 True False [empty] [empty] True
4.txt repeat2 1347 True False 1,2 [empty] True
4.txt repeat3 1190 True False [empty] [empty] True
4.txt repeat4 1347 True False 1,2 [empty] True
40.txt repeat0 996 True False 0,3|1,3|2,3 [empty] True
40.txt repeat1 708 True False 0,3|1,3|2,3 [empty] True
40.txt repeat2 1691 True False 0,3|1,3|2,3 [empty] True
40.txt repeat3 708 True False 0,3|1,3|2,3 [empty] True
40.txt repeat4 1691 True False 0,3|1,3|2,3 [empty] True
41.txt repeat0 647 True False 1,2|1,3|2,3 [empty] True
41.txt repeat1 647 True False 1,2|1,3|2,3 [empty] True
41.txt repeat2 647 True False 1,2|1,3|2,3 [empty] True
41.txt repeat3 647 True False 1,2|1,3|2,3 [empty] True
41.txt repeat4 623 True False 1,2|1,3|2,3 [empty] True
42.txt repeat0 1030 True False 0,1|0,2|0,3|1,2 [empty] True
42.txt repeat1 1009 True False 0,1|0,2|0,3|1,2 [empty] True
42.txt repeat2 1009 True False 0,1|0,2|0,3|1,2 [empty] True
42.txt repeat3 1009 True False 0,1|0,2|0,3|1,2 [empty] True
42.txt repeat4 1009 True False 0,1|0,2|0,3|1,2 [empty] True
43.txt repeat0 824 True False 0,1|0,2|0,3|1,3 [empty] True
43.txt repeat1 903 True False 0,1|0,2|0,3|1,3 [empty] True
43.txt repeat2 824 True False 0,1|0,2|0,3|1,3 [empty] True
43.txt repeat3 824 True False 0,1|0,2|0,3|1,3 [empty] True
43.txt repeat4 903 True False 0,1|0,2|0,3|1,3 [empty] True
44.txt repeat0 968 True False 0,1|0,2|0,3|2,3 [empty] True
44.txt repeat1 1119 True False 0,1|0,2|0,3|2,3 [empty] True
44.txt repeat2 1119 True False 0,1|0,2|0,3|2,3 [empty] True
44.txt repeat3 1119 True False 0,1|0,2|0,3|2,3 [empty] True
44.txt repeat4 968 True False 0,1|0,2|0,3|2,3 [empty] True
45.txt repeat0 645 True False 0,1|0,2|1,2|1,3 [empty] True
45.txt repeat1 682 True False 0,1|0,2|1,2|1,3 [empty] True
45.txt repeat2 682 True False 0,1|0,2|1,2|1,3 [empty] True
45.txt repeat3 645 True False 0,1|0,2|1,2|1,3 [empty] True
45.txt repeat4 841 True False 0,1|0,2|1,2|1,3 [empty] True
46.txt repeat0 751 True False 0,1|0,2|1,2|2,3 [empty] True
46.txt repeat1 932 True False 0,1|0,2|1,2|2,3 [empty] True
46.txt repeat2 932 True False 0,1|0,2|1,2|2,3 [empty] True
46.txt repeat3 560 True False 0,1|0,2|1,2|2,3 [empty] True
46.txt repeat4 932 True False 0,1|0,2|1,2|2,3 [empty] True
47.txt repeat0 975 True False 0,1|0,2|1,3|2,3 [empty] True
47.txt repeat1 673 True False 0,1|0,2|1,3|2,3 [empty] True
47.txt repeat2 673 True False 0,1|0,2|1,3|2,3 [empty] True
47.txt repeat3 673 True False 0,1|0,2|1,3|2,3 [empty] True
47.txt repeat4 975 True False 0,1|0,2|1,3|2,3 [empty] True
48.txt repeat0 920 True False 0,1|0,3|1,2|1,3 [empty] True
48.txt repeat1 960 True False 0,1|0,3|1,2|1,3 [empty] True
48.txt repeat2 920 True False 0,1|0,3|1,2|1,3 [empty] True
48.txt repeat3 920 True False 0,1|0,3|1,2|1,3 [empty] True
48.txt repeat4 920 True False 0,1|0,3|1,2|1,3 [empty] True
49.txt repeat0 461 True False 0,1|0,3|1,2|2,3 [empty] True
49.txt repeat1 461 True False 0,1|0,3|1,2|2,3 [empty] True
49.txt repeat2 461 True False 0,1|0,3|1,2|2,3 [empty] True
49.txt repeat3 461 True False 0,1|0,3|1,2|2,3 [empty] True
49.txt repeat4 461 True False 0,1|0,3|1,2|2,3 [empty] True
5.txt repeat0 893 True False [empty] [empty] True
5.txt repeat1 1070 True False [empty] [empty] True
5.txt repeat2 1070 True False [empty] [empty] True
5.txt repeat3 893 True False [empty] [empty] True
5.txt repeat4 1070 True False [empty] [empty] True
50.txt repeat0 1013 True False 0,1|0,3|1,3|2,3 [empty] True
50.txt repeat1 765 True False 0,1|0,3|1,3|2,3 [empty] True
50.txt repeat2 1013 True False 0,1|0,3|1,3|2,3 [empty] True
50.txt repeat3 1013 True False 0,1|0,3|1,3|2,3 [empty] True
50.txt repeat4 1013 True False 0,1|0,3|1,3|2,3 [empty] True
51.txt repeat0 657 True False 0,1|1,2|1,3|2,3 [empty] True
51.txt repeat1 763 True False 0,1|1,2|1,3|2,3 [empty] True
51.txt repeat2 657 True False 0,1|1,2|1,3|2,3 [empty] True
51.txt repeat3 657 True False 0,1|1,2|1,3|2,3 [empty] True
51.txt repeat4 657 True False 0,1|1,2|1,3|2,3 [empty] True
52.txt repeat0 1625 True False 0,2|0,3|1,2|1,3 [empty] True
52.txt repeat1 1211 True False 0,2|0,3|1,2|1,3 [empty] True
52.txt repeat2 1211 True False 0,2|0,3|1,2|1,3 [empty] True
52.txt repeat3 1211 True False 0,2|0,3|1,2|1,3 [empty] True
52.txt repeat4 1211 True False 0,2|0,3|1,2|1,3 [empty] True
53.txt repeat0 668 True False 0,2|0,3|1,2|2,3 [empty] True
53.txt repeat1 668 True False 0,2|0,3|1,2|2,3 [empty] True
53.txt repeat2 893 True False 0,2|0,3|1,2|2,3 [empty] True
53.txt repeat3 893 True False 0,2|0,3|1,2|2,3 [empty] True
53.txt repeat4 893 True False 0,2|0,3|1,2|2,3 [empty] True
54.txt repeat0 1277 True False 0,2|0,3|1,3|2,3 [empty] True
54.txt repeat1 1137 True False 0,2|0,3|1,3|2,3 [empty] True
54.txt repeat2 1137 True False 0,2|0,3|1,3|2,3 [empty] True
54.txt repeat3 1137 True False 0,2|0,3|1,3|2,3 [empty] True
54.txt repeat4 1137 True False 0,2|0,3|1,3|2,3 [empty] True
55.txt repeat0 750 True False 0,2|1,2|1,3|2,3 [empty] True
55.txt repeat1 769 True False 0,2|1,2|1,3|2,3 [empty] True
55.txt repeat2 750 True False 0,2|1,2|1,3|2,3 [empty] True
55.txt repeat3 769 True False 0,2|1,2|1,3|2,3 [empty] True
55.txt repeat4 769 True False 0,2|1,2|1,3|2,3 [empty] True
56.txt repeat0 751 True False 0,3|1,2|1,3|2,3 [empty] True
56.txt repeat1 751 True False 0,3|1,2|1,3|2,3 [empty] True
56.txt repeat2 751 True False 0,3|1,2|1,3|2,3 [empty] True
56.txt repeat3 1001 True False 0,3|1,2|1,3|2,3 [empty] True
56.txt repeat4 751 True False 0,3|1,2|1,3|2,3 [empty] True
57.txt repeat0 1114 True False 0,1|0,2|0,3|1,2|1,3 [empty] True
57.txt repeat1 1327 True False 0,1|0,2|0,3|1,2|1,3 [empty] True
57.txt repeat2 1327 True False 0,1|0,2|0,3|1,2|1,3 [empty] True
57.txt repeat3 1327 True False 0,1|0,2|0,3|1,2|1,3 [empty] True
57.txt repeat4 1327 True False 0,1|0,2|0,3|1,2|1,3 [empty] True
58.txt repeat0 830 True False 0,1|0,2|0,3|1,2|2,3 [empty] True
58.txt repeat1 1227 True False 0,1|0,2|0,3|1,2|2,3 [empty] True
58.txt repeat2 830 True False 0,1|0,2|0,3|1,2|2,3 [empty] True
58.txt repeat3 1227 True False 0,1|0,2|0,3|1,2|2,3 [empty] True
58.txt repeat4 1227 True False 0,1|0,2|0,3|1,2|2,3 [empty] True
59.txt repeat0 1483 True False 0,1|0,2|0,3|1,3|2,3 [empty] True
59.txt repeat1 1483 True False 0,1|0,2|0,3|1,3|2,3 [empty] True
59.txt repeat2 899 True False 0,1|0,2|0,3|1,3|2,3 [empty] True
59.txt repeat3 899 True False 0,1|0,2|0,3|1,3|2,3 [empty] True
59.txt repeat4 899 True False 0,1|0,2|0,3|1,3|2,3 [empty] True
6.txt repeat0 1067 True False [empty] [empty] True
6.txt repeat1 1062 True False [empty] [empty] True
6.txt repeat2 1067 True False [empty] [empty] True
6.txt repeat3 1067 True False [empty] [empty] True
6.txt repeat4 1067 True False [empty] [empty] True
60.txt repeat0 1262 True False 0,1|0,2|1,2|1,3|2,3 [empty] True
60.txt repeat1 1262 True False 0,1|0,2|1,2|1,3|2,3 [empty] True
60.txt repeat2 664 True False 0,1|0,2|1,2|1,3|2,3 [empty] True
60.txt repeat3 664 True False 0,1|0,2|1,2|1,3|2,3 [empty] True
60.txt repeat4 664 True False 0,1|0,2|1,2|1,3|2,3 [empty] True
61.txt repeat0 1145 True False 0,1|0,3|1,2|1,3|2,3 [empty] True
61.txt repeat1 1145 True False 0,1|0,3|1,2|1,3|2,3 [empty] True
61.txt repeat2 1090 True False 0,1|0,3|1,2|1,3|2,3 [empty] True
61.txt repeat3 1090 True False 0,1|0,3|1,2|1,3|2,3 [empty] True
61.txt repeat4 1145 True False 0,1|0,3|1,2|1,3|2,3 [empty] True
62.txt repeat0 1421 True False 0,2|0,3|1,2|1,3|2,3 [empty] True
62.txt repeat1 1119 True False 0,2|0,3|1,2|1,3|2,3 [empty] True
62.txt repeat2 1119 True False 0,2|0,3|1,2|1,3|2,3 [empty] True
62.txt repeat3 1119 True False 0,2|0,3|1,2|1,3|2,3 [empty] True
62.txt repeat4 1119 True False 0,2|0,3|1,2|1,3|2,3 [empty] True
63.txt repeat0 476 True False 0,1|0,2|0,3|1,2|1,3|2,3 [empty] True
63.txt repeat1 476 True False 0,1|0,2|0,3|1,2|1,3|2,3 [empty] True
63.txt repeat2 476 True False 0,1|0,2|0,3|1,2|1,3|2,3 [empty] True
63.txt repeat3 476 True False 0,1|0,2|0,3|1,2|1,3|2,3 [empty] True
63.txt repeat4 476 True False 0,1|0,2|0,3|1,2|1,3|2,3 [empty] True
7.txt repeat0 1398 True False 0,1|0,2 [empty] True
7.txt repeat1 1418 True False 0,1|0,2 [empty] True
7.txt repeat2 1398 True False 0,1|0,2 [empty] True
7.txt repeat3 1398 True False 0,1|0,2 [empty] True
7.txt repeat4 1398 True False 0,1|0,2 [empty] True
8.txt repeat0 1195 True False 0,1|0,3 [empty] True
8.txt repeat1 1195 True False 0,1|0,3 [empty] True
8.txt repeat2 1195 True False 0,1|0,3 [empty] True
8.txt repeat3 1195 True False 0,1|0,3 [empty] True
8.txt repeat4 1195 True False 0,1|0,3 [empty] True
9.txt repeat0 967 True False 0,1|1,2 [empty] True
9.txt repeat1 967 True False 0,1|1,2 [empty] True
9.txt repeat2 850 True False 0,1|1,2 [empty] True
9.txt repeat3 967 True False 0,1|1,2 [empty] True
9.txt repeat4 850 True False 0,1|1,2 [empty] True
